作者规范,六帖部类,高值句数,最高相似度,平均相似度,代表诗题,代表诗句,代表六帖词条,代表六帖注文,代表相似度
陆龟蒙,飢饉,1,0.762448,0.762448,奉和袭美太湖诗二十首。包山祠,所祈年不凶,祈年不應,《周禮》。祈年，祈豐年也。,0.762448
陆龟蒙,智謀,1,0.761474,0.761474,京口与友生话别,博物君能继,博物君子,晉侯謂子産為博物君子,0.761474
陆龟蒙,冬,1,0.755496,0.755496,读《阴符经》寄鹿门子,昼短苦夜永,宵長晝短,,0.755496
陆龟蒙,鼎,1,0.749837,0.749837,杂讽九首,暮列五鼎食,五鼎,主父偃曰：「生不五鼎食，死當五鼎烹。,0.749837
陆龟蒙,劍,1,0.748731,0.748731,杂讽九首,左右佩剑者,進劍者左手,尊也。《禮》。,0.748731
陆龟蒙,宮殿,1,0.746147,0.746147,奉和袭美添渔具五篇。蓑衣,上有青袯襫,朱甍。,青甃。,0.746147
陆龟蒙,言語,1,0.745546,0.745546,袭美先辈以龟蒙所献五百言既蒙见和复示荣唱…用伸酬谢,信知君子言,孟子之知言,詖辭知其所蔽，淫辭知其所䧟邪。辭知其所離遁，辭知其所窮。,0.745546
陈去疾,草,1,0.769011,0.769011,偶题,到处生春草,池塘生春草,,0.769011
陈叔达,禍福,1,0.97074,0.97074,太庙祼地歌辞,降福穰穰,降福穰穰,,0.97074
陈子昂,死,1,0.759039,0.759039,蓟丘览古赠卢居士藏用七首。田光先生,自古皆有死,死生有命,,0.759039
陈子良,劍,1,0.748742,0.748742,赞德上越国公杨素,拔剑倚天外,倚天,《宋玉賦》：長劍耿介倚天外。,0.748742
陈陶,智,1,0.781996,0.781996,续古二十九首,智不及鶢鶋,智不足稱,陽處父不役其身，其智不足稱。,0.781996
陈陶,酒,1,0.750422,0.750422,悲哉行,服之一千日,千日,中山有酒飲者，一醉千日。玄石飲之，一千日乃醒。,0.750422
陶翰,鷺,1,0.799606,0.799606,赠房侍御（时房公在新安）,君其振羽翮,值其振羽,《詩》：振鷺于飛，坎其擊鼓。宛丘之下，無冬無夏，值其振羽，《詩》所以剌陳幽王，游蕩無度。名爾雅一名，春鉏也。,0.799606
陶翰,御史,1,0.761108,0.761108,赠郑员外,数年侍御史,柱下史,侍御史。,0.761108
陶翰,徵聘,1,0.757705,0.757705,古塞下曲,天子不召见,不召之臣,公車詔楊秉、韋著並稱疾，不至。有司劾大不敬，正罪。周景、邊韶等議，秉以退譲為節，誠違仄席之望，然逶迤退跡，是抑苟進之風，明王之，世必有不召之臣也。,0.757705
雍陶,柳,1,0.790246,0.790246,和孙明府怀旧山,五柳先生本在山,五柳先生,《晉書》：陶潛，字淵明。為彭澤令**：宅邊栽五株柳，自號為「五柳先生」。,0.790246
韦庄,忠,1,0.757145,0.757145,赠野童,肯问中兴社稷臣,社稷臣,漢文帝目送絳侯曰：「社稷臣袁盎。」曰：「功臣非社稷臣也。社稷臣者，主存與存，主亡與亡。諸呂用事，絳侯為太尉，本柄不正，共誅諸呂，適會功成。故曰功臣。」,0.757145
韦庄,月,1,0.74746,0.74746,和人岁宴旅舍见寄,天道有盈虚,盈必毀天之道也,,0.74746
韦应物,印綬,1,0.817344,0.817344,郡内闲居,腰悬竹使符,竹使符,竹符五枚，長五寸。錐畫篆書，一至五，以代古之珪璋。,0.817344
韦应物,伏日,1,0.808127,0.808127,秋夕西斋与僧神静游,正当秋夏交,秋夏之交,,0.808127
韦应物,美人,1,0.794144,0.794144,雪中闻李儋过门不访，聊以寄赠,已想人如玉,如玉,有佳人，美者顔如玉,0.794144
韦应物,仙,1,0.783316,0.783316,谢栎阳令归西郊，赠别诸友生,何由生羽翼,生羽翼,,0.783316
韦应物,錦,1,0.771617,0.771617,金谷园歌,锦为步障四十里,步障,《世說》：石崇錦，步障四十里。,0.771617
韦应物,裘,1,0.759161,0.759161,上方僧,今年三十年,三十年,晏子一狐裘三十年，晏子焉知禮？言太儉也。,0.759161
韦应物,冠弁冕,1,0.756509,0.756509,寄别李儋,首戴惠文冠,惠文,武冠一，曰惠文。或曰趙惠文王所造。或曰齊人，見千歲涸澤之神，名曰慶忌。冠大冠，乘小車。疾馳，因象其冠而服焉。,0.756509
韦应物,僣賞,1,0.747388,0.747388,拟古诗十二首,君子不在赏,君子不以小言受大祿,不以大言受小祿。祿，賞也。,0.747388
韦应物,義,1,0.746799,0.746799,寄黄、刘二尊师,道尊不可屈,節不可奪，,道不可屈。,0.746799
韦应物,性情,1,0.743905,0.743905,效陶彭泽,物性有如此,人各有性,張竦答陳遵曰：「人各有性，長短自裁。子欲為我，亦不能，吾將效子亦敗矣！」,0.743905
韦渠牟,仙,2,0.77057,0.77057,杂歌谣辞。步虚词,何须生羽翼,生羽翼,,0.77057
韦璜,才稱職,1,0.743842,0.743842,赠姊,修短各有分,官有小大，所貴授方。,才有長短各宜適用,0.743842
韦表微,麟,5,0.901622,0.901622,池州夫子庙麟台,吁嗟麟兮,于嗟麟兮,,0.901622
韦表微,仁,1,0.814663,0.814663,池州夫子庙麟台,孰知其仁,仁則吾不知也,,0.814663
韩偓,侍中,1,0.763669,0.763669,八月六日作四首,御衣空惜侍中血,血湔御衣,《晉》：嵇劭為侍中，王師敗，百官皆奔，惟劭不去。被害于帝側，血湔御衣。及定，左右欲淣之，帝曰：「此嵇侍中血，勿令去也。,0.763669
韩偓,河,1,0.750147,0.750147,野钓,细雨桃花水,桃花水,《溝洫志》：河決而桃花水漾溢。注云：三月水漲名。,0.750147
韩愈,幕府,1,0.78829,0.78829,晚秋郾城夜会联句,谈笑青油幕,青油幕,,0.78829
韩昭,巡狩,1,0.755111,0.755111,从幸秦川过白卫献诗,吾王巡狩为安边,王有巡狩，,省四方也。《傳》。,0.755111
韩翃,囊橐,1,0.797826,0.797826,家兄自山南罢归献诗叙事,唯奉一囊钱,一囊錢,後漢《趙壹詩》曰：「文籍徒滿腹，不如一囊錢。」,0.797826
韩翃,衣服,1,0.785726,0.785726,赠王逖,暂试黑貂裘,黑貂裘,《史記》：蘇秦說趙相李兌，兌送以黑貂之裘。,0.785726
韩翃,三月三,1,0.768151,0.768151,送南少府归寿春,若在八公山,八公山,宋武帝三月三日，登八公山。劉安故臺曰：「城郭如匹帛之，繞叢花也。」,0.768151
韩翃,賢,1,0.766956,0.766956,别李明府,待君障日蒲葵扇,蒲葵扇,謝安風流，時多愛慕故人，罷中宿縣，還有蒲葵扇五萬，安取中者題之，京師慕效，競市價數倍。,0.766956
韩翃,裘,1,0.751873,0.751873,送崔秀才赴上元兼省叔父,重裘千里道,重裘,諺曰：「救寒莫若重裘。」,0.751873
韩翃,東京,1,0.74478,0.74478,陪孟都督祭岳途中有赠,封疆七百里,封畿千里,,0.74478
顾云,信,1,0.828477,0.828477,天威行,耿恭拜出井底水,耿恭拜井,《後漢》：耿恭，字伯宗。守疎勒城，城中無水，穿井十丈，無水，恭整衣冠，拜井，泉涌出。,0.828477
顾况,星,2,0.869718,0.8221795,上古之什补亡训传十三章。陵霜之华一章,五星如珠,五星如連珠,,0.869718
顾况,河,2,0.7805,0.7805,山居即事,崦合桃花水,桃花水,《溝洫志》：河決而桃花水漾溢。注云：三月水漲名。,0.7805
顾况,老,1,0.842411,0.842411,宜城放琴客歌（柳浑封宜城县伯）,七十非人不暖热,七十非帛不暖,,0.842411
顾况,海,1,0.830894,0.830894,曲龙山歌,乘桴浮于海,桴浮,子曰：「道不行，乘桴浮于海。」,0.830894
顾况,夢,1,0.824515,0.824515,上古之什补亡训传十三章。十月之郊一章,梦人占之,夢中占夢,《莊子》：長吾子謂瞿鵲曰：夢飲酒者，旦而哭泣，夢哭泣者，旦而田獵，方其夢也。不知其夢中之占又夢焉。無異寤也。固乃非常人之所知。,0.824515
顾况,貧,1,0.802306,0.802306,上古之什补亡训传十三章。十月之郊一章,君子居公室,君子居,《易》以俟命。,0.802306
顾况,賢,1,0.788044,0.788044,春游曲二首,倡女蒲葵扇,蒲葵扇,謝安風流，時多愛慕故人，罷中宿縣，還有蒲葵扇五萬，安取中者題之，京師慕效，競市價數倍。,0.788044
顾况,戎狄,1,0.762719,0.762719,曲龙山歌,子欲居九夷,子欲居九夷，或曰：陋，如之何？子曰：君子居之，何陋之有？君子所居則化,,0.762719
顾况,田疇,1,0.757986,0.757986,上古之什补亡训传十三章。上古一章,惟彼甫田,甫田,《詩》：倬彼甫田，歲取十千。,0.757986
顾况,相,1,0.75778,0.75778,从军行二首,不有封侯相,奴有侯相,衛青至甘泉居至有鉗徒相青，官至封侯，青曰：「人之奴得無笞罵足矣。安敢望封侯？」,0.75778
顾况,道路,1,0.748262,0.748262,寄上兵部韩侍郎奉呈李户部、卢刑部、杜三侍郎,出门多岐路,多岐,楊朱曰：「大道多岐，亡羊也。」,0.748262
顾况,鷰,1,0.748138,0.748138,上古之什补亡训传十三章。燕于巢一章,）燕燕于巢,燕燕于飛,差池其羽*，上下其音。,0.748138
顾况,勤學,1,0.747928,0.747928,曲龙山歌,圣人之意有所在,聖人重分寸之陰,《淮南子》云。,0.747928
顾况,《詩》,1,0.745658,0.745658,上古之什补亡训传十三章。左车二章,而作是诗,興於詩,修身當先學，詩也。,0.745658
顾况,夫婦,1,0.74416,0.74416,上古之什补亡训传十三章。十月之郊一章,琴瑟在堂,琴瑟,,0.74416
顾况,鳳,1,0.743012,0.743012,谢王郎中见赠琴鹤,去食琅玕英,食琅玕,靈鳳振羽儀，戢景西海濱。朝食琅玕實，夕飲玉池津。,0.743012
马戴,燈燭,1,0.760268,0.760268,夕发邠宁寄从弟（一作寄舒从事）,入夜不能息,三夜不息,《禮記》：嫁女之家，三夜不息，燭思相離也。,0.760268
骆宾王,河,1,0.838487,0.838487,送郭少府探得忧字,龙门竹箭流,竹箭流,《慎子》曰：「河下龍門流駛，竹箭駟馬追之，不及。,0.838487
骆宾王,舞,1,0.755843,0.755843,帝京篇,延年女弟双凤入,延年女弟,李延年侍上歌曰：北方有佳人。云云。平陽主因言延年女弟，上召見，實妙麗而善舞。,0.755843
骆宾王,隠逸,1,0.754581,0.754581,同辛簿简仰酬思玄上人林泉四首,安知有逸人,逸人,,0.754581
骆宾王,勤學,1,0.754299,0.754299,在江南赠宋五之问,三冬足文史,三冬足用,東方朔曰：「臣學書三冬，文史足用。,0.754299
骆宾王,君臣,1,0.745422,0.745422,帝京篇,王侯贵人多近臣,近臣,漢嚴助為太中大夫後得朱買臣吾邱壽王主父偃徐樂嚴安枚臯從車並在左右助等與大臣辨論中外相應以義理之文大臣數詘司馬相如數稱疾避事枚臯東方朔不根持論上頗俳優畜之唯助與壽王見任而助最先進,0.745422
高蟾,儉,1,0.801496,0.801496,道中有感,一裘三十年,一狐裘三十年,《晏子》。,0.801496
高適,衣服,3,0.893403,0.824466,奉酬睢阳李太守,衣赠黑貂裘,黑貂裘,《史記》：蘇秦說趙相李兌，兌送以黑貂之裘。,0.893403
高適,仙,2,0.808006,0.779589,酬庞十兵曹,自言生羽翼,生羽翼,,0.808006
高適,名譽,2,0.77251,0.77251,杂曲歌辞。蓟门行五首,出入有声名,行浮於名。,,0.77251
高適,案,1,0.872815,0.872815,奉酬睢阳李太守,诗题青玉案,青玉案,《張平子詩》曰：「美人贈我錦繡段，何以報之青玉案。」,0.872815
高適,吏隱,1,0.827856,0.827856,同群公题郑少府田家（此公昔任白马尉，今寄住滑台）,昔为南昌尉,南昌尉,梅福子真為南昌尉，時人謂之神仙之吏。,0.827856
高適,縣令,1,0.814125,0.814125,宓公琴台诗三首,昔人不忍欺,人不忍欺,宓子賤為政，人不忍欺。餘見“彊毅”門注。,0.814125
高適,疾,1,0.811795,0.811795,东平路中遇大水,天灾自古有,天有災癘,,0.811795
高適,兄弟,1,0.80801,0.80801,宋中十首,人皆有兄弟,人兄,教以弟所以敬天下之為人兄也。,0.80801
高適,雨,1,0.789152,0.789152,秦中送李九赴越,愁霖不可向,愁霖,《文選》：愁霖貫秋序。,0.789152
高適,御史大夫,1,0.764564,0.764564,奉酬睢阳李太守,赋得黄金赐,賜金,薛廣德為御史大夫，乞歸。上賜黃金六十斤，安車駟馬。,0.764564
高適,賢婦,1,0.759234,0.759234,过卢明府有赠,以此知其贤,知人,晉王渾妻鍾氏，名琰。有文才淑求賢，夫有兵家子甚俊，欲妻之。令與羣小吏雜處，琰自帷中察之曰：此人才足㧞萃，然地寒夀促不足展其器，遂止其人。數年卒。,0.759234
高適,怒,1,0.752191,0.752191,李云南征蛮诗,圣人赫斯怒,王赫斯怒,,0.752191
高適,夢,1,0.745577,0.745577,赋得还山吟，送沈四山人,梦魂可以相周旋,魂交,《莊子》云：「其夢也。魂交其覺也，形開。」,0.745577
魏徵,蒸嘗,1,0.782102,0.782102,享太庙乐章。永和,是用孝享,吉蠲為饎，是用孝享,,0.782102
魏徵,日,1,0.779794,0.779794,享太庙乐章。长发舞,就日重光,重光,崔豹《古今注》曰：「漢明帝作太子樂，八歌四章，以贊太子，一曰日重光。」,0.779794
魏徵,禮,1,0.774365,0.774365,享太庙乐章。雍和,礼以昭事,禮以防人,,0.774365
鲁收,鬼神,1,0.750478,0.750478,怀素上人草书歌,信知鬼神助此道,幽則有鬼神,言可以助天地成化。,0.750478
鲍溶,死,2,0.778518,0.76436555,经秦皇墓,死者不复知,死者不可復生,《史》：淳于緹縈上書，請以身贖父之罪。,0.778518
鲍溶,夏,1,0.915054,0.915054,夏日华山别韩博士愈,夏日可畏时,夏日可畏,,0.915054
鲍溶,崑崙山,1,0.786059,0.786059,忆旧游,仙人居其中,仙人居,《葛仙公傳》：崑崙山一曰玄圃臺，一曰積瑤房，一曰閬風臺，一曰華蓋，一曰天柱，皆仙人所居。,0.786059
鲍溶,嵩山,1,0.783654,0.783654,悼豆卢策先辈,嵩高山西北,嵩高,《白虎通》曰：「中央之嶽，獨加高字者何？」中史，四方之中，可高。故曰嵩高山。,0.783654
鲍溶,軍政令,1,0.760051,0.760051,岐路,古人有遗训,軍之善政，,古之善教。,0.760051
鲍防,言語,1,0.77689,0.77689,元日早朝行,天何言哉乐无穷,天何言哉,子曰予欲無言。,0.77689
黄山隐,忠義,1,0.758964,0.758964,向竹吟,古者有七贤,七賢,袁秘為郡門下議生，從太守，趙謙擊黃巾軍，敗與功曹，封觀等七人以身捍刃，皆死。謙得免，詔復其門，號七賢。,0.758964
黄滔,隄渠,1,0.770342,0.770342,广州试越台怀古,东流水不回,水不流,《後漢》：王梁，字君嚴。為河南尹，穿伊穀水。注洛陽城下，東寫鞏川。及渠成開決，而水不流，有司刻之。,0.770342
齐己,幕府,2,0.761651,0.761651,相和歌辞。君子行,苟进不如此,交辟,苟進。,0.761651
齐己,地,1,0.782247,0.782247,寄诗友,天地有万物,資生萬物。,,0.782247
齐己,行旅,1,0.774315,0.774315,城中晚夏思山,岂同游子暮何之,遊子暮何之,《李陵詩》。,0.774315
齐己,瓜,1,0.767965,0.767965,夏云曲,而又变之成五色,五色,阮藉瓜《詩》曰：五色曜朝日。,0.767965
齐己,鬼神,1,0.757444,0.757444,古松,应有鬼神看,幽則有鬼神,言可以助天地成化。,0.757444
齐己,蓮,1,0.747408,0.747408,蝴蝶,犹得采芙蓉,涉江采芙蓉,《古詩》。,0.747408
齐己,崑崙山,1,0.747217,0.747217,酬西川楚峦上人卷,东西五千里,去中國五萬里,《水經》曰：「崑崙之墟在西北方，去嵩高五萬里，地之中其高萬一千里，河水出其東北陬也。」,0.747217
齐己,堂,1,0.744285,0.744285,赠李明府,能消不下堂,不下堂,天子不下堂而見諸侯。,0.744285
