unit_id,granularity,poem_id,source_poetry_id,poet_id,作者,作者规范,题目,source,line_index,line_length_guess,text,embedding_text,embedding_chars,candidate_ngram,candidate_source,row_id,best_similarity,六帖卷,六帖部类,六帖部类序号,六帖部类附名,六帖词条,六帖注文,六帖解析注文,注文類型规范,注文计算策略,line_high_count_in_poem
4114,poem_from_line,18042,19336,155,白居易,白居易,寄杨六（杨摄万年县尉，余为赞善大夫）,Ethan-do0707/tang_poetry,13,5,坚久如金石,坚久如金石,5,如金石,leishu_3gram,12664,0.703748,九,心,六,,金石,《後漢》：世祖指王常曰：「此家率江夏諸將，輔翼漢室，心如金石，真忠臣也。是日遷為漢中將軍。」,《後漢》：世祖指王常曰：「此家率江夏諸將，輔翼漢室，心如金石，真忠臣也。是日遷為漢中將軍。」,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
4115,poem_from_line,18043,19337,155,白居易,白居易,送春,Ethan-do0707/tang_poetry,0,5,三月三十日,三月三十日,5,三月三,leishu_3gram,8182,0.693194,六,母子,二十一,惡母,三月,《禮》：子生三月，而父名之。,《禮》：子生三月，而父名之。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
4116,poem_from_line,18046,19340,155,白居易,白居易,初出蓝田路作,Ethan-do0707/tang_poetry,11,5,始行七十里,始行七十里,5,七十里,leishu_3gram,10391,0.647537,七,行步,三十一,,千里之行始於足下,,,,weighted_channels_untyped_fallback,0
4117,poem_from_line,18050,19344,155,白居易,白居易,寄微之三首,Ethan-do0707/tang_poetry,7,5,为我二人设,为我二人设,5,我二人,leishu_3gram,9967,0.565849,七,名字,十七,同名字,二稺,並見上。,並見上。,互见,weighted_channels_cross_reference,0
4118,poem_from_line,18052,19346,155,白居易,白居易,夜闻歌者（宿鄂州）,Ethan-do0707/tang_poetry,2,5,邻船有歌者,邻船有歌者,5,有歌者,leishu_3gram,23140,0.598491,十八,歌,十二,雜歌,聲歌各有宜,《禮記》：子貢問於師乙，師乙曰：「乙，賤工也。何足以問所宜？請誦其所聞，而吾子自執焉。夫歌者直己而陳德者也。故寬而靜、柔而正者，宜歌《頌》。廣大而靜、疏達而信者，宜歌《大雅》。恭儉而好禮者宜，歌《小雅》。正直而靜，宜歌《風》。肆直而慈愛，廉而謙者，宜歌《商》。溫良而能斷者，宜歌《齊》。言歌與性相近者也。,《禮記》：子貢問於師乙，師乙曰：「乙，賤工也。何足以問所宜？請誦其所聞，而吾子自執焉。夫歌者直己而陳德者也。故寬而靜、柔而正者，宜歌《頌》。廣大而靜、疏達而信者，宜歌《大雅》。恭儉而好禮者宜，歌《小雅》。正直而靜，宜歌《風》。肆直而慈愛，廉而謙者，宜歌《商》。溫良而能斷者，宜歌《齊》。言歌與性相近者也。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
4119,poem_from_line,18056,19350,155,白居易,白居易,赠别崔五,Ethan-do0707/tang_poetry,17,5,馀事何足云,馀事何足云,5,何足云,leishu_3gram,6920,0.653049,五,食,七,部类备注：加膳奢盛儉薄廉食貪食附,無餘,,,,weighted_channels_untyped_fallback,0
4120,poem_from_line,18065,19359,155,白居易,白居易,感情,Ethan-do0707/tang_poetry,9,5,漂荡三千里,漂荡三千里,5,三千里,leishu_3gram,5039,0.606822,三,車,三十,,致千里,《莊子》曰：「軸不運而致千里。」,《莊子》曰：「軸不運而致千里。」,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
4121,poem_from_line,18066,19360,155,白居易,白居易,南湖晚秋,Ethan-do0707/tang_poetry,0,5,八月白露降,八月白露降,5,白露降,leishu_3gram,998,0.776567,一,露,二十一,,立秋後五日白露降,,,,weighted_channels_untyped_fallback,1
4122,poem_from_line,18067,19361,155,白居易,白居易,郡厅有树，晚荣早凋，人不识名，因题其上,Ethan-do0707/tang_poetry,1,5,有树不知名,有树不知名,5,不知名,leishu_3gram,16340,0.708257,十二,不拾遺,十三,,繫樹。,魏邴原得遺錢，拾以繫樹枝。人以為神人，繫錢逾多，謂之神樹。祀之，原恐成淫祀，乃辨之。,魏邴原得遺錢，拾以繫樹枝。人以為神人，繫錢逾多，謂之神樹。祀之，原恐成淫祀，乃辨之。,出处原文；解释文意,weighted_channels,0
4123,poem_from_line,18071,19365,155,白居易,白居易,苦热喜凉,Ethan-do0707/tang_poetry,4,5,岁功成者去,岁功成者去,5,功成者,leishu_3gram,27314,0.749909,二十一,度支使,八十三,,歲成,《禮記》：司會以歲之成質於天子。注：要，計也。質，平也。平其計要於天子。,《禮記》：司會以歲之成質於天子。注：要，計也。質，平也。平其計要於天子。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,1
4124,poem_from_line,18075,19369,155,白居易,白居易,梦与李七、庾三十三同访元九,Ethan-do0707/tang_poetry,2,5,损之在我左,损之在我左,5,之在我,leishu_3gram,31771,0.730667,二十八,奢侈,五,,益之而損,,,,weighted_channels_untyped_fallback,0
4125,poem_from_line,18076,19370,155,白居易,白居易,秋槿,Ethan-do0707/tang_poetry,2,5,中庭有槿花,中庭有槿花,5,中庭有,leishu_3gram,35271,0.604752,三十,蘭,二十八,,芝蘭生於深林，不以無人而不芳,《家語》。,《家語》。,出处典籍,book_title_stats_only_weighted_fallback,0
4126,poem_from_line,18078,19372,155,白居易,白居易,初入峡有感,Ethan-do0707/tang_poetry,10,5,一步不可行,一步不可行,5,不可行,leishu_3gram,10402,0.718076,七,行步,三十一,,吾不徒行,,,,weighted_channels_untyped_fallback,0
4127,poem_from_line,18079,19373,155,白居易,白居易,过昭君村（村在归州东北四十里）,Ethan-do0707/tang_poetry,11,5,不得由至尊,不得由至尊,5,不得由,leishu_3gram,24051,0.678861,十九,死,十四,短命,不得永年,若使憂能傷人，此子不得永年矣。《孔融與曹公》云。,若使憂能傷人，此子不得永年矣。《孔融與曹公》云。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
4128,poem_from_line,18087,19381,155,白居易,白居易,招萧处士,Ethan-do0707/tang_poetry,3,5,相对不相知,相对不相知,5,不相知,leishu_3gram,29567,0.746034,二十四,舂,十七,,不相,鄰有喪春不相。,鄰有喪春不相。,出处原文,weighted_channels,1
4129,poem_from_line,18088,19382,155,白居易,白居易,庭槐,Ethan-do0707/tang_poetry,12,5,人生有情感,人生有情感,5,人生有,leishu_3gram,11561,0.70943,八 （凡七十九門 內二十六門附）,性情,三十一,,人各有心,,,,weighted_channels_untyped_fallback,0
4130,poem_from_line,18094,19388,155,白居易,白居易,桐花,Ethan-do0707/tang_poetry,0,5,春令有常候,春令有常候,5,令有常,leishu_3gram,1350,0.692238,一,春,二十八,正月,命太史司天歷候祭風師,立春後五日也。,立春後五日也。,解释文意,weighted_channels,0
4131,poem_from_line,18098,19392,155,白居易,白居易,我身,Ethan-do0707/tang_poetry,0,5,我身何所似,我身何所似,5,何所似,leishu_3gram,9251,0.589833,七,形貎,八,相似,吾靣,人心不同其如靣焉吾豈敢謂子靣如吾靣乎,人心不同其如靣焉吾豈敢謂子靣如吾靣乎,出处原文；解释文意,weighted_channels,0
4132,poem_from_line,18099,19393,155,白居易,白居易,哭王质夫,Ethan-do0707/tang_poetry,13,5,重有君子儒,重有君子儒,5,有君子,leishu_3gram,30281,0.807387,二十六,儒教,十七,,君子之儒,子謂子夏，曰：「汝為君子儒，無為小人儒。,子謂子夏，曰：「汝為君子儒，無為小人儒。,出处原文；解释文意,weighted_channels,1
4133,poem_from_line,18100,19394,155,白居易,白居易,东坡种花二首,Ethan-do0707/tang_poetry,23,5,尽日不能回,尽日不能回,5,日不能,leishu_3gram,24157,0.742228,十九,哭,二十一,,不盡,《家語》：衛司徒敬子死，夫子弔之。主人不哀，夫子哭，不盡而退。,《家語》：衛司徒敬子死，夫子弔之。主人不哀，夫子哭，不盡而退。,出处典籍；出处原文,weighted_channels_with_book_title_stats,1
4134,poem_from_line,18101,19395,155,白居易,白居易,登城东古台,Ethan-do0707/tang_poetry,2,5,不知何代物,不知何代物,5,不知何,leishu_3gram,24354,0.637008,十九,弔,三十一,,不知名,《漢》：龔勝死，有父老弔之，甚哀曰：「膏以明自煎，龔生竟夭天年。人莫知其名也。」,《漢》：龔勝死，有父老弔之，甚哀曰：「膏以明自煎，龔生竟夭天年。人莫知其名也。」,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
4135,poem_from_line,18103,19397,155,白居易,白居易,郡中春宴，因赠诸客,Ethan-do0707/tang_poetry,31,5,随分有君臣,随分有君臣,5,有君臣,leishu_3gram,7910,0.738903,六,待妻以禮,十七,,如君臣,《後漢》馮良，字君卿。志行髙整，非理不動，遇妻子，如君臣。鄉黨以為儀表。,《後漢》馮良，字君卿。志行髙整，非理不動，遇妻子，如君臣。鄉黨以為儀表。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
4136,poem_from_line,18105,19399,155,白居易,白居易,东溪种柳,Ethan-do0707/tang_poetry,14,5,三年未离郡,三年未离郡,5,三年未,leishu_3gram,27192,0.66288,二十一,縣令,七十六,遺愛,他郡,王渙為洛陽令。病卒，喪西歸，過弘農。弘農人設祭於路曰：「常持米至洛陽，為卒司所鈔，自王君來不見侵枉。,王渙為洛陽令。病卒，喪西歸，過弘農。弘農人設祭於路曰：「常持米至洛陽，為卒司所鈔，自王君來不見侵枉。,出处原文,weighted_channels,0
4137,poem_from_line,18106,19400,155,白居易,白居易,卧小斋,Ethan-do0707/tang_poetry,6,5,孰云二千石,孰云二千石,5,二千石,leishu_3gram,23469,0.690416,十八,鍾,二十,,千石,《三輔圖》：秦始皇造虛三丈，鍾小者皆千石也。,《三輔圖》：秦始皇造虛三丈，鍾小者皆千石也。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
4138,poem_from_line,18110,19404,155,白居易,白居易,登龙昌上寺望江南山，怀钱舍人,Ethan-do0707/tang_poetry,10,5,六年不相见,六年不相见,5,年不相,leishu_3gram,30540,0.637856,二十六,師,二十八,,不見面,董仲舒下帷讀書，弟子以久次相授，或不見其面也。,董仲舒下帷讀書，弟子以久次相授，或不見其面也。,解释文意,weighted_channels,0
4139,poem_from_line,18112,19406,155,白居易,白居易,遣怀,Ethan-do0707/tang_poetry,13,5,苦在求不得,苦在求不得,5,求不得,leishu_3gram,7854,0.705777,六,妬,十二,,夫婦之道苦,苦謂不至不荅。,苦謂不至不荅。,解释文意,weighted_channels,0
4140,poem_from_line,18118,19412,155,白居易,白居易,西掖早秋直夜书意（自此后中书舍人时作）,Ethan-do0707/tang_poetry,15,5,五十不为夭,五十不为夭,5,五十不,leishu_3gram,22614,0.786086,十七,老,二十五,五十,五十不致毀,謂居喪也。,謂居喪也。,解释文意,weighted_channels,1
4141,poem_from_line,18119,19413,155,白居易,白居易,庭松,Ethan-do0707/tang_poetry,0,5,堂下何所有,堂下何所有,5,何所有,leishu_3gram,4612,0.662059,三,堂,十九,,不下堂,天子不下堂而見諸侯。,天子不下堂而見諸侯。,出处原文,weighted_channels,0
4142,poem_from_line,18120,19414,155,白居易,白居易,竹窗,Ethan-do0707/tang_poetry,4,5,今春二月初,今春二月初,5,春二月,leishu_3gram,1376,0.70399,一,春,二十八,二月,春分之日玄鳥至,二月中氣。後五日雷乃發聲，後五日始電。,二月中氣。後五日雷乃發聲，後五日始電。,解释文意,weighted_channels,0
4143,poem_from_line,18123,19417,155,白居易,白居易,曲江感秋二首,Ethan-do0707/tang_poetry,3,5,我年五十一,我年五十一,5,年五十,leishu_3gram,22615,0.696483,十七,老,二十五,五十,五十命為大夫,,,,weighted_channels_untyped_fallback,0
4144,poem_from_line,18124,19418,155,白居易,白居易,玩松竹二首,Ethan-do0707/tang_poetry,18,5,乃知性相近,乃知性相近,5,性相近,leishu_3gram,16297,0.77729,十二,教化,十一,,性相近習相逺,言人同稟五常之性趨舍相近但所習漸積而相去逺也,言人同稟五常之性趨舍相近但所習漸積而相去逺也,解释文意,weighted_channels,1
4145,poem_from_line,18125,19419,155,白居易,白居易,衰病无趣，因吟所怀,Ethan-do0707/tang_poetry,11,5,日夜相继至,日夜相继至,5,日夜相,leishu_3gram,15709,0.702014,十一,對見,三十四,,晝日三接。,《易》。,《易》。,出处典籍,book_title_stats_only_weighted_fallback,0
4146,poem_from_line,18127,19421,155,白居易,白居易,短歌行,Ethan-do0707/tang_poetry,16,5,人生不得长欢乐,人生不得长欢乐,7,生不得,leishu_3gram,24051,0.684066,十九,死,十四,短命,不得永年,若使憂能傷人，此子不得永年矣。《孔融與曹公》云。,若使憂能傷人，此子不得永年矣。《孔融與曹公》云。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
4147,poem_from_line,18128,19422,155,白居易,白居易,生离别,Ethan-do0707/tang_poetry,16,5,未年三十生白发,未年三十生白发,7,年三十,leishu_3gram,33177,0.587328,二十九,烏,十三,,白頭,秦止燕太子丹為質，丹不聽，曰：「烏頭白，乃可歸。丹仰天歎，烏乃白頭。遂歸瑞，《世紀》曰：周時有天火，降于王屋，流為赤烏，為周瑞也。,秦止燕太子丹為質，丹不聽，曰：「烏頭白，乃可歸。丹仰天歎，烏乃白頭。遂歸瑞，《世紀》曰：周時有天火，降于王屋，流為赤烏，為周瑞也。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
4148,poem_from_line,18129,19423,155,白居易,白居易,浩歌行,Ethan-do0707/tang_poetry,3,7,不觉身年四十七,不觉身年四十七,7,年四十,leishu_3gram,22558,0.719525,十七,老,二十五,,不知老之將至,,,,weighted_channels_untyped_fallback,0
4149,poem_from_line,18130,19424,155,白居易,白居易,王夫子,Ethan-do0707/tang_poetry,18,5,颜色不同而已矣,颜色不同而已矣,7,不同而,leishu_3gram,3343,0.733908,二,珠,五十六,,詭暉,別色。,別色。,对仗,parallel_note_focused,0
4150,poem_from_line,18131,19425,155,白居易,白居易,江南遇天宝乐叟,Ethan-do0707/tang_poetry,4,7,是时天下太平久,是时天下太平久,7,天下太,leishu_3gram,15140,0.753601,十一,皇后,十六,,天下內和。,,,,weighted_channels_untyped_fallback,1
4151,poem_from_line,18133,19427,155,白居易,白居易,醉后走笔酬刘五主簿长句之赠兼简张大贾二十四先辈昆季,Ethan-do0707/tang_poetry,44,5,三年不鸣鸣必大,三年不鸣鸣必大,7,三年不,leishu_3gram,32538,0.827014,二十九,鳥,一,,三年不鳴,齊威王曰：「有大鳥止于王庭，三年不飛，飛則沖天；三年不鳴，鳴則驚人。,齊威王曰：「有大鳥止于王庭，三年不飛，飛則沖天；三年不鳴，鳴則驚人。,出处原文,weighted_channels,1
4152,poem_from_line,18136,19430,155,白居易,白居易,客中月,Ethan-do0707/tang_poetry,10,5,不知今夜月,不知今夜月,5,不知今,leishu_3gram,13856,0.630617,十,行旅,四,,不日不月,,,,weighted_channels_untyped_fallback,0
4153,poem_from_line,18137,19431,155,白居易,白居易,挽歌词,Ethan-do0707/tang_poetry,15,7,此地年年生死别,此地年年生死别,7,年年生,leishu_3gram,24005,0.607159,十九,死,十四,,死生有命,,,,weighted_channels_untyped_fallback,0
4154,poem_from_line,18138,19432,155,白居易,白居易,长相思,Ethan-do0707/tang_poetry,15,5,萦回上不得,萦回上不得,5,上不得,leishu_3gram,9878,0.639793,七,徵聘,十五,不起,不可詘,李強為益州牧謂揚雄曰吾真得嚴君平矣雄曰君備禮待之此人可見而不可詘及相見平不敢請為從事,李強為益州牧謂揚雄曰吾真得嚴君平矣雄曰君備禮待之此人可見而不可詘及相見平不敢請為從事,出处原文；解释文意,weighted_channels,0
4155,poem_from_line,18142,19436,155,白居易,白居易,山石榴寄元九,Ethan-do0707/tang_poetry,2,5,一名杜鹃花,一名杜鹃花,5,一名杜,leishu_3gram,33389,0.55191,二十九,鳲鳩,三十六,,名,一名鴣鴝，一名布穀，一名桑鳩。,一名鴣鴝，一名布穀，一名桑鳩。,出处原文；解释文意,weighted_channels,0
4156,poem_from_line,18143,19437,155,白居易,白居易,画竹歌,Ethan-do0707/tang_poetry,3,5,丹青以来唯一人,丹青以来唯一人,7,唯一人,leishu_3gram,13300,0.6489,九,圖畫,二十七,,丹青。,,,,weighted_channels_untyped_fallback,0
