granularity,unit_id,编号,题目,作年,similarity,部类,文本
line,31534,2675,遇物感興因示子弟,841,0.718750,言語,寄言立身者
line,31091,2643,寄潮州繼之,841,0.716309,傷毀,不獨榮空辱亦空
line,31580,2677,官俸初罷親故見憂以詩諭之,841,0.714844,替代,親友不我知
line,31499,2674,逸老,841,0.714355,食,衣食常温飽
line,32065,2703,閏九月九日獨飲,841,0.714355,沐,自從九月持齋戒
line,31595,2678,閑居偶吟招鄭庶子皇甫郎中,841,0.713867,阪,猶有所思人
line,31557,2676,首夏南池獨酌,841,0.713379,詩,詩成不稱心
line,32688,2777,感所見,842,0.896484,百工,巧者焦勞智者愁
line,31807,2688,香山居士寫真詩,842,0.867676,海,亦變作桑田
line,32392,2747,哭劉尚書夢得二首其一,842,0.853027,《春秋》,“後世知丘者《春秋》
line,31784,2688,香山居士寫真詩,842,0.824707,少傅,罷太子少傅
line,32275,2731,病中看經贈諸道侶,842,0.806641,刺史,見《外臺方》
line,32860,2792,讀道德經,842,0.804688,祖孫,子孫委蛻是他人
line,31737,2685,夢上山,842,0.803223,春,晝夜既平分
line,31752,2686,對酒閑吟贈同老者,842,0.794922,裘,裘馬脱輕肥
line,31698,2683,飲後戲示弟子,842,0.789062,恥尚,多即罍不恥
line,31695,2683,飲後戲示弟子,842,0.784668,酒,無如醖好酒
line,31690,2683,飲後戲示弟子,842,0.780762,勤,弟子服勞止
line,32314,2733,醉中得上都親友書以予停俸多時憂問貧乏偶乘酒興詠而報之,842,0.780273,貧,憂醒不憂貧
line,31850,2690,不出門,842,0.776855,鶴,輕箑白鳥羽
line,31868,2691,感舊,842,0.776367,宰相,劉尚書夢得
line,31687,2683,飲後戲示弟子,842,0.775879,儒教,孔門有遺訓
line,31725,2685,夢上山,842,0.774414,山,千巖與萬壑
line,31838,2689,二年三月五日齋畢開素當食偶吟贈妻弘農郡君,842,0.773438,夫婦,偕老不易得
line,32393,2747,哭劉尚書夢得二首其一,842,0.771484,《春秋》,“《春秋》之旨微而婉也
line,31749,2686,對酒閑吟贈同老者,842,0.770508,食,飢飽進退食
line,31721,2684,閑坐看書貽諸少年,842,0.768555,門戶,所以雀羅門
line,32003,2697,宴後題府中水堂贈盧尹中丞,842,0.767578,名字,因以名焉
line,32431,2752,刑部尚書致仕,842,0.765625,致仕,宦途事了是懸車
line,31705,2683,飲後戲示弟子,842,0.765137,酣醉,憂在半酣時
line,32517,2762,偶作寄朗之,842,0.759766,館驛,歡娛接賓客
line,31745,2686,對酒閑吟贈同老者,842,0.758789,老,老既不足歎
line,32312,2733,醉中得上都親友書以予停俸多時憂問貧乏偶乘酒興詠而報之,842,0.758301,甕,從生甑上塵
line,32674,2775,閑居貧活,842,0.758301,衾,暖卧兩重衾
line,31738,2685,夢上山,842,0.756348,齊物,其間何得失
line,32671,2775,閑居貧活,842,0.755859,儉,儉薄身都慣
line,31704,2683,飲後戲示弟子,842,0.755371,貧,所憂不在此
line,31699,2683,飲後戲示弟子,842,0.754395,言語,吾更有一言
line,31682,2682,北窗竹石,842,0.753906,離,無子方煢獨
line,31761,2686,對酒閑吟贈同老者,842,0.751953,貧,於中我自樂
line,32360,2743,談氏小外孫玉童,842,0.751953,老,自念老夫今耄矣
line,32249,2728,招山僧,842,0.750488,與食,能入城中乞食否
line,32456,2756,不與老爲期,842,0.748535,老,不與老爲期
line,32684,2776,贈諸少年,842,0.746582,俸禄,謂致仕半祿也
line,31702,2683,飲後戲示弟子,842,0.744629,父母疾,人病多憂死
line,31751,2686,對酒閑吟贈同老者,842,0.744629,淫樂,聲妓放鄭衛
line,31713,2684,閑坐看書貽諸少年,842,0.744141,冨,多取終厚亡
line,31803,2688,香山居士寫真詩,842,0.743652,裘,相去三十年
line,31852,2690,不出門,842,0.743652,印綬,方寸方丈室
line,32223,2724,對新家醖玩自種花,842,0.742676,儉,瀲灩兩三杯
line,31746,2686,對酒閑吟贈同老者,842,0.742188,疾,病亦不能治
line,32010,2697,宴後題府中水堂贈盧尹中丞,842,0.742188,吏久從政,自予罷後至中丞
line,32372,2744,送後集往廬山東林寺兼寄雲臯上人,842,0.741211,恤老,老來筋力又何如
line,32463,2756,不與老爲期,842,0.740723,琴,三樂是吾師
line,31824,2689,二年三月五日齋畢開素當食偶吟贈妻弘農郡君,842,0.739746,君臣相信,佐以酺醢味
line,32519,2762,偶作寄朗之,842,0.739746,封功臣後,自到東都後
line,31692,2683,飲後戲示弟子,842,0.735840,父子,在兹而已矣
line,31787,2688,香山居士寫真詩,842,0.735840,老,時年七十一
line,32164,2717,喜入新年自詠,842,0.735840,父子,又入新正第七旬
line,32097,2708,履道西門二首其一,842,0.735352,與食,行竈朝香炊早飯
line,32267,2730,題新澗亭兼酬寄朝中親故見贈,842,0.731445,退散,各行其志莫相咍
line,31701,2683,飲後戲示弟子,842,0.730469,貧,人老多憂貧
line,31691,2683,飲後戲示弟子,842,0.729980,孝行,孝敬不在他
line,31747,2686,對酒閑吟贈同老者,842,0.729980,奴婢,扶侍仰婢僕
line,31823,2689,二年三月五日齋畢開素當食偶吟贈妻弘農郡君,842,0.729492,酪,調沃新酪漿
line,31876,2691,感舊,842,0.729492,報德,題爲《感舊》
line,32857,2792,讀道德經,842,0.729492,《書》,玄元皇帝著遺文
line,31879,2691,感舊,842,0.727539,死,微之捐館將一紀
line,31776,2687,晚起閑行,842,0.726562,餅饵,餅與蔬而已
line,32377,2745,客有説,842,0.726562,祕書監,中有仙龕虛一室
line,32538,2762,偶作寄朗之,842,0.725098,裘,鶴氅罷追隨
line,32668,2775,閑居貧活,842,0.724609,宅,簞瓢陋巷深
line,31806,2688,香山居士寫真詩,842,0.724121,海,請看東海水
line,31957,2693,達哉樂天行,842,0.721680,賞宅,然後兼賣所居宅
line,32526,2762,偶作寄朗之,842,0.721680,知音,爲樂即新知
line,31967,2693,達哉樂天行,842,0.721191,死,死生無可無不可
line,31843,2689,二年三月五日齋畢開素當食偶吟贈妻弘農郡君,842,0.720215,賤,樂道喜文章
line,31785,2688,香山居士寫真詩,842,0.719238,尚書,爲白衣居士
line,31718,2684,閑坐看書貽諸少年,842,0.718750,冨,利是焚身火
line,32201,2722,會昌二年春題池西小樓,842,0.718750,死,或殁或散
line,31951,2693,達哉樂天行,842,0.718262,甥舅,妻孥不悦甥侄悶
line,31821,2689,二年三月五日齋畢開素當食偶吟贈妻弘農郡君,842,0.717773,煎和,蒸炙加桂薑
line,31762,2686,對酒閑吟贈同老者,842,0.717285,關,此外吾不知
line,32273,2731,病中看經贈諸道侶,842,0.717285,僧,見《涅槃經》
line,32529,2762,偶作寄朗之,842,0.717285,酤榷,鬭醲乾釀酒
line,31961,2693,達哉樂天行,842,0.716797,老,吾今已年七十一
line,32006,2697,宴後題府中水堂贈盧尹中丞,842,0.716797,姓氏,因樹爲名
line,32128,2712,歲暮夜長病中燈下聞盧尹夜宴以詩戲之且爲來日張本也,842,0.716797,寢,衰閑睡夜覺明遲
line,32002,2697,宴後題府中水堂贈盧尹中丞,842,0.714844,笛,府妓有歌《楊柳枝》曲者
line,32374,2744,送後集往廬山東林寺兼寄雲臯上人,842,0.713379,老,彼此年過七十餘
line,32692,2777,感所見,842,0.713379,雞,網外老雞因斷尾
line,32859,2792,讀道德經,842,0.713379,金,金玉滿堂非己物
line,32869,2793,禽蟲十二章其一,843,0.828125,命運,不知其然也
line,32182,2720,送王卿使君赴任蘇州因思花迎新使感舊遊寄題郡中木蘭西院一别,843,0.720703,海,亦恐桑田半爲海
line,32872,2793,禽蟲十二章其一,843,0.717773,信,驗之皆信
line,32868,2793,禽蟲十二章其一,843,0.716797,日,一時一日不參差
line,32621,2771,每見呂南二郎中新文輒竊有所歎惜因成長句以詠所懷,844,0.740234,中書侍郎,畫餅尚書不救飢
line,32487,2758,開龍門八節石灘詩二首其二,844,0.729980,僧,見《佛名》及《涅槃經》
line,32559,2763,狂吟七言十四韻,844,0.719727,刺史,俸隨日計錢盈貫
line,32770,2785,河陽石尚書破迴鶻迎貴主過上黨射鷺鷥繪畫爲圖猥蒙見示稱歎不足以詩美之,845,0.781738,弓,引弓射之
line,32641,2772,胡吉鄭劉盧張等六賢皆多年壽予亦次焉偶於弊居合成尚齒之會七老相顧既醉甚歡靜而思之此會稀有因成七言六韻以紀之傳好事者,845,0.771484,老,年八十九
line,32773,2785,河陽石尚書破迴鶻迎貴主過上黨射鷺鷥繪畫爲圖猥蒙見示稱歎不足以詩美之,845,0.768066,表奏,其事上聞
line,32643,2772,胡吉鄭劉盧張等六賢皆多年壽予亦次焉偶於弊居合成尚齒之會七老相顧既醉甚歡靜而思之此會稀有因成七言六韻以紀之傳好事者,845,0.733887,老,年八十六
line,32626,2772,胡吉鄭劉盧張等六賢皆多年壽予亦次焉偶於弊居合成尚齒之會七老相顧既醉甚歡靜而思之此會稀有因成七言六韻以紀之傳好事者,845,0.733398,熊,七人五百七十歲
line,32645,2772,胡吉鄭劉盧張等六賢皆多年壽予亦次焉偶於弊居合成尚齒之會七老相顧既醉甚歡靜而思之此會稀有因成七言六韻以紀之傳好事者,845,0.730957,老,年八十四
line,32606,2770,齋居春久感事遣懷,845,0.730469,報德,未忘舊交親
line,32647,2772,胡吉鄭劉盧張等六賢皆多年壽予亦次焉偶於弊居合成尚齒之會七老相顧既醉甚歡靜而思之此會稀有因成七言六韻以紀之傳好事者,845,0.721191,老,年八十二
line,32649,2772,胡吉鄭劉盧張等六賢皆多年壽予亦次焉偶於弊居合成尚齒之會七老相顧既醉甚歡靜而思之此會稀有因成七言六韻以紀之傳好事者,845,0.721191,老,年八十二
line,32769,2785,河陽石尚書破迴鶻迎貴主過上黨射鷺鷥繪畫爲圖猥蒙見示稱歎不足以詩美之,845,0.718262,鷺,偶逢水鳥鷺𪆗
line,32635,2772,胡吉鄭劉盧張等六賢皆多年壽予亦次焉偶於弊居合成尚齒之會七老相顧既醉甚歡靜而思之此會稀有因成七言六韻以紀之傳好事者,845,0.717773,太子,人數多於四皓圖
line,32842,2790,詠身,846,0.783203,轉運使,見《太史公傳》
line,32808,2788,六年立春日人日作,846,0.737305,人日,二日立春人七日
line,32780,2786,自詠老身示諸家屬,846,0.718262,老,壽及七十五
poem,607,0608,叙德書情四十韻上宣歙崔中丞,800,0.677734,國政,叙德書情四十韻上宣歙崔中丞
poem,605,0606,與諸同年賀座主侍郎新拜太常同宴蕭尚書亭子,801,0.704590,冠禮,與諸同年賀座主侍郎新拜太常同宴蕭尚書亭子
poem,199,0200,旅次華州贈袁右丞,801,0.668945,驢,旅次華州贈袁右丞
poem,610,0611,自江陵之徐州路上寄兄弟,802,0.684570,離别,自江陵之徐州路上寄兄弟
poem,608,0609,和渭北劉大夫借便秋遮虜寄朝中親友,803,0.672852,驢,和渭北劉大夫借便秋遮虜寄朝中親友
poem,852,0853,得微之到官後書備知通州之事悵然有感因成四章其四,803,0.668945,威名,得微之到官後書備知通州之事悵然有感因成四章其四
poem,15,0016,哭劉敦質,804,0.693848,遺愛,哭劉敦質
poem,611,0612,酬哥舒大見贈,804,0.676270,離别,酬哥舒大見贈
poem,57,0058,寄隱者,805,0.704590,威名,寄隱者
poem,177,0178,早送舉人入試,805,0.681641,威名,早送舉人入試
poem,174,0175,感時,805,0.672852,威名,感時
poem,431,0432,祗役駱口驛喜蕭侍御書至兼覩新詩吟諷通宵因寄八韻,806,0.676758,驢,祗役駱口驛喜蕭侍御書至兼覩新詩吟諷通宵因寄八韻
poem,592,0593,長恨歌,806,0.674805,歌,長恨歌
poem,444,0445,讀鄧魴詩,806,0.668945,《詩》,讀鄧魴詩
poem,643,0644,酬趙秀才贈新登科諸先輩,807,0.711426,舉選,酬趙秀才贈新登科諸先輩
poem,398,0399,贈賣松者,807,0.684082,松柏,贈賣松者
poem,13,0014,初授拾遺,808,0.718750,威名,初授拾遺
poem,443,0444,朱陳村,808,0.689941,市,朱陳村
poem,31,0032,贈内,808,0.683594,酒,贈内
poem,751,0752,春夜喜雪有懷王二十二,808,0.675781,雪,春夜喜雪有懷王二十二
poem,124,0125,二王後,809,0.729980,國政,二王後
poem,138,0139,五絃彈,809,0.716797,琴,五絃彈
poem,132,0133,司天臺,809,0.703125,國政,司天臺
poem,122,0123,七德舞,809,0.702148,國政,七德舞
poem,0,0001,賀雨,809,0.698242,國政,賀雨
poem,123,0124,法曲歌,809,0.687012,歌,法曲歌
poem,709,0710,禁中九日對菊花酒憶元九,809,0.683594,九月九日,禁中九日對菊花酒憶元九
poem,127,0128,華原磬,809,0.681641,磬,華原磬
poem,139,0140,蠻子朝,809,0.680664,國政,蠻子朝
poem,140,0141,驃國樂,809,0.680176,六代樂,驃國樂
poem,133,0134,捕蝗,809,0.672363,蟲蝗,捕蝗
poem,136,0137,道州民,809,0.670410,國政,道州民
poem,141,0142,縛戎人,809,0.670410,威名,縛戎人
poem,2,0003,孔戡,810,0.740723,威名,孔戡
poem,22,0023,贈樊著作,810,0.722168,威名,贈樊著作
poem,194,0195,初除户曹喜而言志,810,0.720215,威名,初除户曹喜而言志
poem,406,0407,出關路,810,0.714844,雞,出關路
poem,29,0030,高僕射,810,0.693848,威名,高僕射
poem,103,0104,和答詩十首答四皓廟,810,0.677246,國政,和答詩十首答四皓廟
poem,726,0727,酬錢員外雪中見寄,810,0.671387,貧,酬錢員外雪中見寄
poem,714,0715,寒食夜,810,0.669922,寒食,寒食夜
poem,39,0040,慈烏夜啼,811,0.682617,雁,慈烏夜啼
poem,46,0047,納粟,812,0.722168,威名,納粟
poem,238,0239,聞庾七左降因詠所懷,812,0.691895,遺愛,聞庾七左降因詠所懷
poem,249,0250,觀稼,812,0.680176,勞農,觀稼
poem,462,0463,以鏡贈别,812,0.669434,鏡,以鏡贈别
poem,47,0048,薛中丞,813,0.728516,威名,薛中丞
poem,209,0210,效陶潛體詩十六首其一,813,0.669434,《詩》,效陶潛體詩十六首其一
poem,786,0787,有感,814,0.688477,死哭,有感
poem,802,0803,渭村退居寄禮部崔侍郎翰林錢舍人詩一百韻,814,0.682617,驢,渭村退居寄禮部崔侍郎翰林錢舍人詩一百韻
poem,50,0051,夏旱,814,0.675293,祈榖,夏旱
poem,261,0262,酬張十八訪宿見贈,814,0.669922,威名,酬張十八訪宿見贈
poem,790,0791,寒食夜有懷,814,0.668945,寒食,寒食夜有懷
poem,1294,1295,琵琶,815,0.690918,琵琶,琵琶
poem,1,0002,讀張籍古樂府,815,0.690430,威名,讀張籍古樂府
poem,862,0863,紅鸚鵡,815,0.688477,鸚鵡,紅鸚鵡
poem,272,0273,江州雪,815,0.675293,雪,江州雪
poem,263,0264,酬吳七見寄,815,0.672852,桂,酬吳七見寄
poem,891,0892,歲暮道情二首其一,815,0.670410,老,歲暮道情二首其一
poem,280,0281,讀謝靈運詩,816,0.699707,衡山,讀謝靈運詩
poem,936,0937,階下蓮,816,0.678223,蓮,階下蓮
poem,906,0907,江樓宴别,816,0.677246,琴,江樓宴别
poem,497,0498,憶洛下故園,816,0.672363,倉廩,憶洛下故園
poem,1288,1289,採蓮曲,816,0.671875,蓮,採蓮曲
poem,315,0316,贖雞,817,0.708008,雞,贖雞
poem,316,0317,秋日懷杓直,817,0.685547,鏡,秋日懷杓直
poem,901,0902,東南行一百韻寄通州元九侍御澧州李十一舍人果州崔二十二使君開州韋大員外庾三十二補闕杜十四拾遺李二十助教員外竇七校書,817,0.680176,市,東南行一百韻寄通州元九侍御澧州李十一舍人果州崔二十二使君開州韋大員外庾三十二補闕杜十四拾遺李二十助教員外竇七校書
poem,990,0991,酬贈李煉師見招,817,0.674805,驢,酬贈李煉師見招
poem,311,0312,題座隅,817,0.674316,威名,題座隅
poem,509,0510,郡廳有樹晚榮早凋人不識名因題其上,817,0.672363,市,郡廳有樹晚榮早凋人不識名因題其上
poem,955,0956,上香爐峰,817,0.670410,廬山,上香爐峰
poem,577,0578,王夫子,818,0.740723,威名,王夫子
poem,1044,1045,聞李尚書拜相因以長句寄賀微之,818,0.703613,威名,聞李尚書拜相因以長句寄賀微之
poem,1081,1082,自江州司馬授忠州刺史仰荷聖澤聊書鄙誠,818,0.701172,威名,自江州司馬授忠州刺史仰荷聖澤聊書鄙誠
poem,1009,1010,送客春遊嶺南二十韻,818,0.693359,市,送客春遊嶺南二十韻
poem,1080,1081,江西裴常侍以優禮見待又蒙贈詩輒叙鄙誠用伸感謝,818,0.689453,驢,江西裴常侍以優禮見待又蒙贈詩輒叙鄙誠用伸感謝
poem,1030,1031,夢亡友劉太白同遊章敬寺,818,0.687988,夢,夢亡友劉太白同遊章敬寺
poem,325,0326,夜琴,818,0.681641,琴,夜琴
poem,1032,1033,贈寫真者,818,0.681641,圖畫,贈寫真者
poem,1069,1070,贈李兵馬使,818,0.681641,水戰,贈李兵馬使
poem,1083,1084,初除官蒙裴常侍贈鶻銜瑞草緋袍魚袋因謝惠貺兼抒離情,818,0.677734,衣服,初除官蒙裴常侍贈鶻銜瑞草緋袍魚袋因謝惠貺兼抒離情
poem,1055,1056,寄微之,818,0.675781,遺愛,寄微之
poem,1105,1106,鸚鵡,819,0.710449,鸚鵡,鸚鵡
poem,266,0267,贈杓直,819,0.705566,威名,贈杓直
poem,553,0554,徵秋税畢題郡南亭,819,0.683105,國政,徵秋税畢題郡南亭
poem,1125,1126,和萬州楊使君四絶句競渡,819,0.678223,五月五日,和萬州楊使君四絶句競渡
poem,1121,1122,即事寄微之,819,0.676758,平糴,即事寄微之
poem,1096,1097,江州赴忠州至江陵已來舟中示舍弟五十韻,819,0.675293,市,江州赴忠州至江陵已來舟中示舍弟五十韻
poem,530,0531,招蕭處士,819,0.670410,杖,招蕭處士
poem,1106,1107,京使迴累得南省諸公書因以長句詩寄謝蕭五劉二元八吳十一韋大陸郎中崔二十二牛二李七庾三十三李六李十楊三樊大楊十二員外,819,0.669922,驢,京使迴累得南省諸公書因以長句詩寄謝蕭五劉二元八吳十一韋大陸郎中崔二十二牛二李七庾三十三李六李十楊三樊大楊十二員外
poem,548,0549,郡中春讌因贈諸客,820,0.714355,威名,郡中春讌因贈諸客
poem,1175,1176,惻惻吟,820,0.684082,遺愛,惻惻吟
poem,1200,1201,吟元郎中白鬚詩兼飲雪水茶因題壁上,820,0.674805,叔姪,吟元郎中白鬚詩兼飲雪水茶因題壁上
poem,1236,1237,妻初授邑號告身,821,0.692871,威名,妻初授邑號告身
poem,1232,1233,行簡初授拾遺同早朝入閣因示十二韻,821,0.685547,威名,行簡初授拾遺同早朝入閣因示十二韻
poem,563,0564,西掖早秋直夜書意,821,0.684570,國政,西掖早秋直夜書意
